-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Regional 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = na meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,QV2M,WS10M_RANGE,WS10M,ALLSKY_SFC_SW_DWN,PRECTOT,KT,CLRSKY_SFC_SW_DWN
33.75,-97.25,2020,09,18,   11.65,    2.50,    3.58,              5.74,    0.00,              0.65,              6.19
33.75,-96.75,2020,09,18,   11.85,    2.32,    3.74,              5.57,    0.00,              0.63,              6.14
34.25,-101.25,2020,09,18,    8.30,    3.41,    3.32,              6.17,    0.00,              0.70,              6.36
34.25,-100.75,2020,09,18,    8.67,    3.30,    3.46,              5.98,    0.00,              0.68,              6.30
34.25,-100.25,2020,09,18,    9.06,    3.12,    3.55,              5.98,    0.00,              0.68,              6.30
34.25,-99.75,2020,09,18,    9.49,    2.72,    3.59,              6.21,    0.00,              0.71,              6.28
34.25,-99.25,2020,09,18,    9.93,    2.30,    3.59,              6.21,    0.00,              0.71,              6.28
34.25,-98.75,2020,09,18,   10.28,    2.00,    3.55,              5.88,    0.00,              0.67,              6.25
34.25,-98.25,2020,09,18,   10.50,    1.92,    3.48,              5.88,    0.00,              0.67,              6.25
34.25,-97.75,2020,09,18,   10.78,    1.89,    3.43,              5.74,    0.00,              0.66,              6.18
34.25,-97.25,2020,09,18,   11.03,    1.90,    3.50,              5.74,    0.00,              0.66,              6.18
34.25,-96.75,2020,09,18,   11.21,    2.09,    3.58,              5.60,    0.00,              0.64,              6.12
34.75,-101.25,2020,09,18,    8.18,    3.96,    2.81,              6.17,    0.00,              0.70,              6.36
34.75,-100.75,2020,09,18,    8.46,    3.13,    3.08,              5.98,    0.00,              0.68,              6.30
34.75,-100.25,2020,09,18,    8.68,    2.80,    3.30,              5.98,    0.00,              0.68,              6.30
34.75,-99.75,2020,09,18,    8.93,    2.61,    3.46,              6.21,    0.00,              0.71,              6.28
34.75,-99.25,2020,09,18,    9.22,    2.32,    3.54,              6.21,    0.00,              0.71,              6.28
34.75,-98.75,2020,09,18,    9.49,    2.04,    3.53,              5.88,    0.00,              0.67,              6.25
34.75,-98.25,2020,09,18,    9.74,    1.93,    3.43,              5.88,    0.00,              0.67,              6.25
34.75,-97.75,2020,09,18,   10.05,    1.87,    3.37,              5.74,    0.00,              0.66,              6.18
34.75,-97.25,2020,09,18,   10.31,    1.86,    3.41,              5.74,    0.00,              0.66,              6.18
34.75,-96.75,2020,09,18,   10.56,    2.00,    3.47,              5.60,    0.00,              0.64,              6.12
35.25,-101.25,2020,09,18,    8.12,    3.82,    2.67,              6.18,    0.00,              0.71,              6.29
35.25,-100.75,2020,09,18,    8.34,    3.68,    2.71,              5.95,    0.00,              0.69,-999
35.25,-100.25,2020,09,18,    8.45,    2.72,    2.98,              5.95,    0.00,              0.69,-999
35.25,-99.75,2020,09,18,    8.57,    2.27,    3.20,              6.02,    0.00,              0.69,              6.21
35.25,-99.25,2020,09,18,    8.77,    2.12,    3.33,              6.02,    0.00,              0.69,              6.21
35.25,-98.75,2020,09,18,    9.00,    1.92,    3.34,              5.80,    0.00,              0.67,              6.18
35.25,-98.25,2020,09,18,    9.25,    1.77,    3.28,              5.80,    0.01,              0.67,              6.18
35.25,-97.75,2020,09,18,    9.45,    1.81,    3.24,              5.73,    0.01,              0.66,              6.13
35.25,-97.25,2020,09,18,    9.65,    1.85,    3.28,              5.73,    0.01,              0.66,              6.13
35.25,-96.75,2020,09,18,    9.93,    1.91,    3.34,              5.66,    0.01,              0.65,              6.08
35.75,-101.25,2020,09,18,    8.07,    3.30,    3.00,              6.18,    0.00,              0.71,              6.29
35.75,-100.75,2020,09,18,    8.28,    4.07,    2.55,              5.95,    0.00,              0.69,-999
35.75,-100.25,2020,09,18,    8.33,    3.23,    2.69,              5.95,    0.00,              0.69,-999
35.75,-99.75,2020,09,18,    8.39,    2.36,    2.94,              6.02,    0.00,              0.69,              6.21
35.75,-99.25,2020,09,18,    8.54,    2.03,    3.08,              6.02,    0.00,              0.69,              6.21
35.75,-98.75,2020,09,18,    8.80,    1.74,    3.10,              5.80,    0.00,              0.67,              6.18
35.75,-98.25,2020,09,18,    9.04,    1.60,    3.06,              5.80,    0.01,              0.67,              6.18
35.75,-97.75,2020,09,18,    9.16,    1.67,    3.08,              5.73,    0.01,              0.66,              6.13
35.75,-97.25,2020,09,18,    9.26,    1.69,    3.19,              5.73,    0.01,              0.66,              6.13
35.75,-96.75,2020,09,18,    9.41,    1.74,    3.36,              5.66,    0.01,              0.65,              6.08
36.25,-101.25,2020,09,18,    7.96,    3.35,    3.49,              5.97,    0.00,              0.70,              6.21
36.25,-100.75,2020,09,18,    8.28,    3.94,    2.98,              5.90,    0.00,              0.69,              6.15
36.25,-100.25,2020,09,18,    8.41,    3.94,    2.65,              5.90,    0.00,              0.69,              6.15
36.25,-99.75,2020,09,18,    8.48,    3.03,    2.79,              5.82,    0.00,              0.68,              6.10
36.25,-99.25,2020,09,18,    8.59,    2.28,    2.89,              5.82,    0.00,              0.68,              6.10
36.25,-98.75,2020,09,18,    8.85,    1.81,    2.85,              5.65,    0.00,              0.66,              6.05
36.25,-98.25,2020,09,18,    9.01,    1.51,    2.90,              5.65,    0.00,              0.66,              6.05
36.25,-97.75,2020,09,18,    9.07,    1.45,    2.99,              5.71,    0.00,              0.67,              6.02
36.25,-97.25,2020,09,18,    9.08,    1.54,    3.18,              5.71,    0.00,              0.67,              6.02
36.25,-96.75,2020,09,18,    9.14,    1.68,    3.45,              5.50,    0.00,              0.64,              5.99
36.75,-101.25,2020,09,18,    7.79,    3.81,    4.09,              5.97,    0.00,              0.70,              6.21
36.75,-100.75,2020,09,18,    8.27,    4.04,    3.54,              5.90,    0.00,              0.69,              6.15
36.75,-100.25,2020,09,18,    8.52,    4.02,    3.04,              5.90,    0.00,              0.69,              6.15
36.75,-99.75,2020,09,18,    8.61,    3.02,    2.89,              5.82,    0.00,              0.68,              6.10
36.75,-99.25,2020,09,18,    8.65,    2.28,    2.84,              5.82,    0.00,              0.68,              6.10
36.75,-98.75,2020,09,18,    8.80,    1.69,    2.77,              5.65,    0.00,              0.66,              6.05
36.75,-98.25,2020,09,18,    8.93,    1.38,    2.86,              5.65,    0.00,              0.66,              6.05
36.75,-97.75,2020,09,18,    8.98,    1.27,    2.97,              5.71,    0.00,              0.67,              6.02
36.75,-97.25,2020,09,18,    8.97,    1.35,    3.17,              5.71,    0.00,              0.67,              6.02
36.75,-96.75,2020,09,18,    8.97,    1.47,    3.44,              5.50,    0.00,              0.64,              5.99
37.25,-101.25,2020,09,18,    7.61,    4.35,    4.60,              5.99,    0.00,              0.71,              6.14
37.25,-100.75,2020,09,18,    8.22,    4.15,    4.17,              5.85,    0.00,              0.69,              6.06
37.25,-100.25,2020,09,18,    8.49,    3.81,    3.64,              5.85,    0.00,              0.69,              6.06
37.25,-99.75,2020,09,18,    8.53,    2.93,    3.23,              5.83,    0.00,              0.69,              6.01
37.25,-99.25,2020,09,18,    8.49,    2.18,    2.95,              5.83,    0.00,              0.69,              6.01
37.25,-98.75,2020,09,18,    8.51,    1.73,    2.83,              5.55,    0.00,              0.66,              5.96
37.25,-98.25,2020,09,18,    8.64,    1.43,    2.84,              5.55,    0.00,              0.66,              5.96
37.25,-97.75,2020,09,18,    8.76,    1.20,    2.92,              5.64,    0.00,              0.67,              5.90
37.25,-97.25,2020,09,18,    8.79,    1.28,    3.08,              5.64,    0.00,              0.67,              5.90
37.25,-96.75,2020,09,18,    8.76,    1.45,    3.29,              5.88,    0.00,              0.70,              5.88
32.75,-101.25,2020,09,19,   10.21,    2.57,    2.66,              5.77,    0.00,              0.65,-999
32.75,-100.75,2020,09,19,   10.60,    2.05,    2.58,              5.76,    0.00,              0.65,-999
32.75,-100.25,2020,09,19,   10.84,    1.78,    2.62,              5.76,    0.00,              0.65,-999
32.75,-99.75,2020,09,19,   10.93,    1.64,    2.71,              5.91,    0.00,              0.66,              6.36
32.75,-99.25,2020,09,19,   10.89,    1.63,    2.84,              5.91,    0.00,              0.66,              6.36
32.75,-98.75,2020,09,19,   10.79,    1.69,    2.99,              5.93,    0.00,              0.67,              6.32
32.75,-98.25,2020,09,19,   10.75,    1.73,    3.12,              5.93,    0.00,              0.67,              6.32
32.75,-97.75,2020,09,19,   10.70,    1.82,    3.32,              6.01,    0.00,              0.68,              6.28
32.75,-97.25,2020,09,19,   10.63,    2.06,    3.62,              6.01,    0.00,              0.68,              6.28
32.75,-96.75,2020,09,19,   10.36,    2.18,    3.96,              6.01,    0.00,              0.68,              6.26
33.25,-101.25,2020,09,19,    9.73,    3.60,    2.52,              5.97,    0.00,              0.68,              6.38
33.25,-100.75,2020,09,19,   10.10,    2.91,    2.39,              5.94,    0.00,              0.68,              6.29
33.25,-100.25,2020,09,19,   10.46,    2.15,    2.36,              5.94,    0.00,              0.68,              6.29
33.25,-99.75,2020,09,19,   10.71,    1.62,    2.40,              5.83,    0.00,              0.66,              6.27
33.25,-99.25,2020,09,19,   10.78,    1.37,    2.52,              5.83,    0.00,              0.66,              6.27
33.25,-98.75,2020,09,19,   10.72,    1.32,    2.68,              5.83,    0.00,              0.66,              6.25
33.25,-98.25,2020,09,19,   10.60,    1.34,    2.88,              5.83,    0.00,              0.66,              6.25
33.25,-97.75,2020,09,19,   10.62,    1.45,    3.09,              5.97,    0.00,              0.68,              6.23
33.25,-97.25,2020,09,19,   10.62,    1.66,    3.39,              5.97,    0.00,              0.68,              6.23
33.25,-96.75,2020,09,19,   10.37,    1.85,    3.73,              6.00,    0.00,              0.68,              6.22
33.75,-101.25,2020,09,19,    9.14,    4.12,    2.76,              5.97,    0.00,              0.68,              6.38
33.75,-100.75,2020,09,19,    9.52,    4.29,    2.41,              5.94,    0.00,              0.68,              6.29
33.75,-100.25,2020,09,19,   10.00,    3.32,    2.30,              5.94,    0.00,              0.68,              6.29
33.75,-99.75,2020,09,19,   10.40,    2.13,    2.27,              5.83,    0.01,              0.66,              6.27
33.75,-99.25,2020,09,19,   10.61,    1.31,    2.32,              5.83,    0.01,              0.66,              6.27
33.75,-98.75,2020,09,19,   10.63,    0.88,    2.45,              5.83,    0.01,              0.66,              6.25
33.75,-98.25,2020,09,19,   10.50,    0.92,    2.67,              5.83,    0.01,              0.66,              6.25
33.75,-97.75,2020,09,19,   10.48,    1.27,    2.89,              5.97,    0.01,              0.68,              6.23
33.75,-97.25,2020,09,19,   10.49,    1.59,    3.14,              5.97,    0.01,              0.68,              6.23
33.75,-96.75,2020,09,19,   10.36,    1.81,    3.34,              6.00,    0.00,              0.68,              6.22
34.25,-101.25,2020,09,19,    8.57,    3.88,    3.31,              5.93,    0.00,              0.68,              6.34
34.25,-100.75,2020,09,19,    9.02,    4.48,    2.83,              6.02,    0.00,              0.69,              6.24
34.25,-100.25,2020,09,19,    9.55,    4.28,    2.44,              6.02,    0.00,              0.69,              6.24
34.25,-99.75,2020,09,19,   10.03,    3.20,    2.31,              5.90,    0.01,              0.68,              6.20
34.25,-99.25,2020,09,19,   10.34,    1.85,    2.30,              5.90,    0.01,              0.68,              6.20
34.25,-98.75,2020,09,19,   10.43,    0.81,    2.39,              5.82,    0.02,              0.67,              6.18
34.25,-98.25,2020,09,19,   10.35,    1.11,    2.53,              5.82,    0.02,              0.67,              6.18
34.25,-97.75,2020,09,19,   10.31,    1.53,    2.72,              5.96,    0.02,              0.69,              6.16
34.25,-97.25,2020,09,19,   10.29,    1.75,    2.90,              5.96,    0.01,              0.69,              6.16
34.25,-96.75,2020,09,19,   10.20,    1.71,    2.98,              6.03,    0.00,              0.69,              6.16
34.75,-101.25,2020,09,19,    8.11,    3.80,    3.96,              5.93,    0.00,              0.68,              6.34
34.75,-100.75,2020,09,19,    8.62,    4.31,    3.45,              6.02,    0.00,              0.69,              6.24
34.75,-100.25,2020,09,19,    9.14,    4.39,    2.91,              6.02,    0.00,              0.69,              6.24
34.75,-99.75,2020,09,19,    9.62,    4.29,    2.53,              5.90,    0.01,              0.68,              6.20
34.75,-99.25,2020,09,19,    9.98,    2.90,    2.43,              5.90,    0.01,              0.68,              6.20
34.75,-98.75,2020,09,19,   10.13,    1.63,    2.46,              5.82,    0.02,              0.67,              6.18
34.75,-98.25,2020,09,19,   10.08,    1.12,    2.51,              5.82,    0.03,              0.67,              6.18
34.75,-97.75,2020,09,19,   10.02,    1.59,    2.63,              5.96,    0.02,              0.69,              6.16
34.75,-97.25,2020,09,19,   10.00,    1.78,    2.74,              5.96,    0.01,              0.69,              6.16
34.75,-96.75,2020,09,19,    9.97,    1.57,    2.81,              6.03,    0.00,              0.69,              6.16
35.25,-101.25,2020,09,19,    7.74,    3.85,    4.81,              6.31,    0.00,              0.73,              6.31
35.25,-100.75,2020,09,19,    8.25,    4.16,    4.36,              6.21,    0.00,              0.72,              6.21
35.25,-100.25,2020,09,19,    8.74,    4.17,    3.79,              6.21,    0.00,              0.72,              6.21
35.25,-99.75,2020,09,19,    9.20,    4.00,    3.26,              6.10,    0.00,              0.71,              6.13
35.25,-99.25,2020,09,19,    9.59,    3.58,    2.88,              6.10,    0.01,              0.71,              6.13
35.25,-98.75,2020,09,19,    9.80,    2.59,    2.69,              5.90,    0.02,              0.69,              6.09
35.25,-98.25,2020,09,19,    9.78,    1.80,    2.64,              5.90,    0.03,              0.69,              6.09
35.25,-97.75,2020,09,19,    9.65,    1.56,    2.71,              6.03,    0.03,              0.70,              6.07
35.25,-97.25,2020,09,19,    9.58,    1.85,    2.76,              6.03,    0.02,              0.70,              6.07
35.25,-96.75,2020,09,19,    9.59,    1.68,    2.79,              5.92,    0.01,              0.69,              6.05
35.75,-101.25,2020,09,19,    7.37,    4.04,    5.53,              6.31,    0.00,              0.73,              6.31
35.75,-100.75,2020,09,19,    7.89,    4.27,    5.17,              6.21,    0.00,              0.72,              6.21
35.75,-100.25,2020,09,19,    8.36,    4.24,    4.70,              6.21,    0.00,              0.72,              6.21
35.75,-99.75,2020,09,19,    8.83,    4.02,    4.18,              6.10,    0.00,              0.71,              6.13
35.75,-99.25,2020,09,19,    9.25,    3.68,    3.67,              6.10,    0.01,              0.71,              6.13
35.75,-98.75,2020,09,19,    9.53,    3.21,    3.19,              5.90,    0.02,              0.69,              6.09
