LAT,LON,YEAR,MO,DY,Humidity,Wind Speed, Sky Insolation on a Horizontal Surface (kW-hr/m^2/day) ,Precipitation mm/day
34.25,-100.75,2020,11,25,2.89,4.49,3.63,0
34.25,-100.25,2020,11,25,2.98,4.2,3.63,0
34.25,-99.75,2020,11,25,3.07,4.18,3.61,0
34.25,-99.25,2020,11,25,3.17,4.27,3.61,0
34.25,-98.75,2020,11,25,3.28,4.31,3.59,0
34.25,-98.25,2020,11,25,3.39,4.34,3.59,0
34.25,-97.75,2020,11,25,3.51,4.5,3.52,0
34.25,-97.25,2020,11,25,3.75,4.82,3.52,0
34.25,-96.75,2020,11,25,4.06,4.71,3.48,0
34.75,-101.25,2020,11,25,2.77,5.14,3.69,0
34.75,-100.75,2020,11,25,2.88,4.73,3.63,0
34.75,-100.25,2020,11,25,2.95,4.45,3.63,0
34.75,-99.75,2020,11,25,3.01,4.38,3.61,0
34.75,-99.25,2020,11,25,3.09,4.41,3.61,0
34.75,-98.75,2020,11,25,3.2,4.45,3.59,0
34.75,-98.25,2020,11,25,3.34,4.56,3.59,0
34.75,-97.75,2020,11,25,3.48,4.72,3.52,0
34.75,-97.25,2020,11,25,3.72,5.02,3.52,0
34.75,-96.75,2020,11,25,3.99,4.93,3.48,0
35.25,-101.25,2020,11,25,2.77,5.19,3.55,0
35.25,-100.75,2020,11,25,2.84,5.1,3.51,0
35.25,-100.25,2020,11,25,2.9,4.93,3.51,0
35.25,-99.75,2020,11,25,2.94,4.81,3.5,0
35.25,-99.25,2020,11,25,3,4.74,3.5,0
35.25,-98.75,2020,11,25,3.12,4.75,3.45,0
35.25,-98.25,2020,11,25,3.27,4.88,3.45,0
35.25,-97.75,2020,11,25,3.41,5.05,3.4,0
35.25,-97.25,2020,11,25,3.64,5.37,3.4,0
35.25,-96.75,2020,11,25,3.9,5.3,3.34,0.01
35.75,-101.25,2020,11,25,2.74,4.97,3.55,0
35.75,-100.75,2020,11,25,2.79,5.13,3.51,0
35.75,-100.25,2020,11,25,2.84,5.19,3.51,0
35.75,-99.75,2020,11,25,2.89,5.19,3.5,0
35.75,-99.25,2020,11,25,2.96,5.12,3.5,0
35.75,-98.75,2020,11,25,3.07,5.1,3.45,0
35.75,-98.25,2020,11,25,3.22,5.16,3.45,0.01
35.75,-97.75,2020,11,25,3.34,5.27,3.4,0.01
35.75,-97.25,2020,11,25,3.55,5.61,3.4,0.03
35.75,-96.75,2020,11,25,3.8,5.62,3.34,0.06
36.25,-101.25,2020,11,25,2.7,4.67,3.42,0
36.25,-100.75,2020,11,25,2.83,4.87,3.39,0
36.25,-100.25,2020,11,25,2.9,5.08,3.39,0
36.25,-99.75,2020,11,25,2.95,5.2,3.35,0
36.25,-99.25,2020,11,25,3.01,5.19,3.35,0
36.25,-98.75,2020,11,25,3.12,5.18,3.31,0.01
36.25,-98.25,2020,11,25,3.25,5.25,3.31,0.05
36.25,-97.75,2020,11,25,3.33,5.33,3.27,0.04
36.25,-97.25,2020,11,25,3.51,5.68,3.27,0.09
36.25,-96.75,2020,11,25,3.75,5.75,3.1,0.19
36.75,-101.25,2020,11,25,2.7,4.54,3.42,0
36.75,-100.75,2020,11,25,2.88,4.64,3.39,0
36.75,-100.25,2020,11,25,3.01,4.84,3.39,0
36.75,-99.75,2020,11,25,3.07,4.99,3.35,0
36.75,-99.25,2020,11,25,3.09,5.05,3.35,0.02
36.75,-98.75,2020,11,25,3.16,5.08,3.31,0.08
36.75,-98.25,2020,11,25,3.25,5.21,3.31,0.18
36.75,-97.75,2020,11,25,3.31,5.36,3.27,0.17
36.75,-97.25,2020,11,25,3.47,5.74,3.27,0.27
36.75,-96.75,2020,11,25,3.72,5.79,3.1,0.39
37.25,-101.25,2020,11,25,2.7,4.55,3.25,0
37.25,-100.75,2020,11,25,2.88,4.55,3.26,0
37.25,-100.25,2020,11,25,3.04,4.69,3.26,0
37.25,-99.75,2020,11,25,3.12,4.9,3.18,0.01
37.25,-99.25,2020,11,25,3.14,5.11,3.18,0.06
37.25,-98.75,2020,11,25,3.15,5.26,3.14,0.18
37.25,-98.25,2020,11,25,3.17,5.4,3.14,0.33
37.25,-97.75,2020,11,25,3.23,5.52,3.12,0.33
37.25,-97.25,2020,11,25,3.43,5.86,3.12,0.53
37.25,-96.75,2020,11,25,3.71,5.85,2.45,0.6
32.75,-101.25,2020,11,26,2.9,4.44,3.8,0
32.75,-100.75,2020,11,26,3.26,4.54,3.81,0
32.75,-100.25,2020,11,26,3.67,4.56,3.81,0
32.75,-99.75,2020,11,26,4.13,4.47,3.74,0
32.75,-99.25,2020,11,26,4.67,4.52,3.74,0
32.75,-98.75,2020,11,26,5.3,4.68,3.55,0.01
32.75,-98.25,2020,11,26,5.8,4.47,3.55,0.03
32.75,-97.75,2020,11,26,5.99,4.33,3.54,0.04
32.75,-97.25,2020,11,26,5.82,4.22,3.54,0.05
32.75,-96.75,2020,11,26,5.88,4.03,3.34,0.06
33.25,-101.25,2020,11,26,2.67,4.78,3.7,0
33.25,-100.75,2020,11,26,3,4.76,3.64,0
33.25,-100.25,2020,11,26,3.42,4.64,3.64,0
33.25,-99.75,2020,11,26,3.9,4.45,3.58,0
33.25,-99.25,2020,11,26,4.41,4.24,3.58,0
33.25,-98.75,2020,11,26,4.98,4.43,3.46,0
33.25,-98.25,2020,11,26,5.4,4.48,3.46,0.02
33.25,-97.75,2020,11,26,5.6,4.48,3.2,0.03
33.25,-97.25,2020,11,26,5.53,4.48,3.2,0.03
33.25,-96.75,2020,11,26,5.6,4.33,3.26,0.04
33.75,-101.25,2020,11,26,2.52,5.19,3.7,0
33.75,-100.75,2020,11,26,2.79,4.98,3.64,0
33.75,-100.25,2020,11,26,3.21,4.58,3.64,0
33.75,-99.75,2020,11,26,3.69,4.33,3.58,0
33.75,-99.25,2020,11,26,4.18,4.29,3.58,0
33.75,-98.75,2020,11,26,4.64,4.3,3.46,0
33.75,-98.25,2020,11,26,5.01,4.36,3.46,0
33.75,-97.75,2020,11,26,5.27,4.55,3.2,0.01
33.75,-97.25,2020,11,26,5.3,4.66,3.2,0.01
33.75,-96.75,2020,11,26,5.37,4.49,3.26,0.02
34.25,-101.25,2020,11,26,2.56,5.39,3.58,0
34.25,-100.75,2020,11,26,2.79,4.96,3.37,0
34.25,-100.25,2020,11,26,3.15,4.34,3.37,0
34.25,-99.75,2020,11,26,3.58,3.97,3.37,0
34.25,-99.25,2020,11,26,4.02,4.07,3.37,0
34.25,-98.75,2020,11,26,4.37,4.37,3.13,0
34.25,-98.25,2020,11,26,4.68,4.44,3.13,0
34.25,-97.75,2020,11,26,4.96,4.55,3.16,0
34.25,-97.25,2020,11,26,5.07,4.73,3.16,0
34.25,-96.75,2020,11,26,5.16,4.62,3.07,0
34.75,-101.25,2020,11,26,2.69,5.42,3.58,0
34.75,-100.75,2020,11,26,2.89,4.93,3.37,0
34.75,-100.25,2020,11,26,3.2,4.23,3.37,0
34.75,-99.75,2020,11,26,3.56,3.72,3.37,0
34.75,-99.25,2020,11,26,3.91,3.87,3.37,0
34.75,-98.75,2020,11,26,4.18,4.35,3.13,0
34.75,-98.25,2020,11,26,4.43,4.7,3.13,0
34.75,-97.75,2020,11,26,4.69,4.87,3.16,0
34.75,-97.25,2020,11,26,4.87,4.92,3.16,0
34.75,-96.75,2020,11,26,5.03,4.87,3.07,0
35.25,-101.25,2020,11,26,2.81,5.32,3.46,0
35.25,-100.75,2020,11,26,2.98,5.02,3.35,0
35.25,-100.25,2020,11,26,3.23,4.42,3.35,0
35.25,-99.75,2020,11,26,3.52,3.88,3.24,0
35.25,-99.25,2020,11,26,3.8,3.92,3.24,0
35.25,-98.75,2020,11,26,4.03,4.41,3.12,0
35.25,-98.25,2020,11,26,4.24,4.84,3.12,0
35.25,-97.75,2020,11,26,4.48,5.17,3.06,0
35.25,-97.25,2020,11,26,4.69,5.16,3.06,0
35.25,-96.75,2020,11,26,4.93,5,3.16,0
35.75,-101.25,2020,11,26,2.9,5.05,3.46,0
35.75,-100.75,2020,11,26,3.06,4.85,3.35,0
35.75,-100.25,2020,11,26,3.26,4.48,3.35,0
35.75,-99.75,2020,11,26,3.48,4.14,3.24,0
35.75,-99.25,2020,11,26,3.7,4.14,3.24,0
35.75,-98.75,2020,11,26,3.92,4.47,3.12,0
35.75,-98.25,2020,11,26,4.15,4.7,3.12,0
35.75,-97.75,2020,11,26,4.36,4.99,3.06,0
35.75,-97.25,2020,11,26,4.54,5.03,3.06,0
35.75,-96.75,2020,11,26,4.78,4.96,3.16,0
36.25,-101.25,2020,11,26,2.97,4.86,3.24,0
36.25,-100.75,2020,11,26,3.18,4.58,3.15,0
36.25,-100.25,2020,11,26,3.39,4.32,3.15,0
36.25,-99.75,2020,11,26,3.57,4.12,2.91,0
36.25,-99.25,2020,11,26,3.73,4.03,2.91,0
36.25,-98.75,2020,11,26,3.91,4.07,2.87,0.01
36.25,-98.25,2020,11,26,4.18,4.17,2.87,0.01
36.25,-97.75,2020,11,26,4.34,4.46,2.97,0.01
36.25,-97.25,2020,11,26,4.45,4.63,2.97,0.01
36.25,-96.75,2020,11,26,4.65,4.78,3.06,0
36.75,-101.25,2020,11,26,3.01,4.85,3.24,0
36.75,-100.75,2020,11,26,3.3,4.46,3.15,0
36.75,-100.25,2020,11,26,3.54,4.1,3.15,0.01
36.75,-99.75,2020,11,26,3.71,3.74,2.91,0.03
36.75,-99.25,2020,11,26,3.82,3.38,2.91,0.06
36.75,-98.75,2020,11,26,3.95,3.23,2.87,0.07
36.75,-98.25,2020,11,26,4.15,3.73,2.87,0.03
36.75,-97.75,2020,11,26,4.29,4.17,2.97,0.04
36.75,-97.25,2020,11,26,4.36,4.31,2.97,0.04
36.75,-96.75,2020,11,26,4.53,4.46,3.06,0
37.25,-101.25,2020,11,26,3.05,4.88,2.95,0
37.25,-100.75,2020,11,26,3.35,4.59,2.9,0
37.25,-100.25,2020,11,26,3.57,4.29,2.9,0.04
37.25,-99.75,2020,11,26,3.72,3.99,2.95,0.21
37.25,-99.25,2020,11,26,3.83,3.71,2.95,0.43
37.25,-98.75,2020,11,26,3.96,3.42,2.78,0.53
37.25,-98.25,2020,11,26,4.04,3.78,2.78,0.2
37.25,-97.75,2020,11,26,4.2,4.13,2.9,0.28
37.25,-97.25,2020,11,26,4.27,4.02,2.9,0.24
37.25,-96.75,2020,11,26,4.39,4.07,2.94,0
32.75,-101.25,2020,11,27,3.95,6.18,2.25,0
32.75,-100.75,2020,11,27,4.14,5.97,2.68,0
32.75,-100.25,2020,11,27,4.32,5.76,2.68,0
32.75,-99.75,2020,11,27,4.5,5.58,2.81,0
32.75,-99.25,2020,11,27,4.69,5.42,2.81,0
32.75,-98.75,2020,11,27,4.88,5.28,2.44,0
32.75,-98.25,2020,11,27,5.2,5.13,2.44,0.01
32.75,-97.75,2020,11,27,5.6,4.95,2.44,0.03
32.75,-97.25,2020,11,27,6.12,4.71,2.44,0.13
32.75,-96.75,2020,11,27,6.58,4.57,1.58,0.41
33.25,-101.25,2020,11,27,3.76,6.4,3.31,0
33.25,-100.75,2020,11,27,3.94,6.08,3.46,0
33.25,-100.25,2020,11,27,4.14,5.81,3.46,0
33.25,-99.75,2020,11,27,4.35,5.61,3.36,0
33.25,-99.25,2020,11,27,4.56,5.48,3.36,0
33.25,-98.75,2020,11,27,4.75,5.34,3.18,0
33.25,-98.25,2020,11,27,4.95,5.28,3.18,0
33.25,-97.75,2020,11,27,5.24,5.16,2.77,0
33.25,-97.25,2020,11,27,5.68,4.97,2.77,0.01
33.25,-96.75,2020,11,27,6.08,4.83,2.5,0.11
33.75,-101.25,2020,11,27,3.56,6.21,3.31,0
33.75,-100.75,2020,11,27,3.73,5.86,3.46,0
33.75,-100.25,2020,11,27,3.91,5.68,3.46,0
33.75,-99.75,2020,11,27,4.13,5.55,3.36,0
33.75,-99.25,2020,11,27,4.35,5.43,3.36,0
33.75,-98.75,2020,11,27,4.55,5.31,3.18,0
33.75,-98.25,2020,11,27,4.72,5.31,3.18,0
33.75,-97.75,2020,11,27,4.93,5.31,2.77,0
33.75,-97.25,2020,11,27,5.29,5.27,2.77,0.01
33.75,-96.75,2020,11,27,5.66,5.1,2.5,0.07
34.25,-101.25,2020,11,27,3.41,5.59,3.43,0
34.25,-100.75,2020,11,27,3.54,5.45,3.38,0
34.25,-100.25,2020,11,27,3.7,5.46,3.38,0
34.25,-99.75,2020,11,27,3.89,5.48,3.35,0
34.25,-99.25,2020,11,27,4.11,5.47,3.35,0
34.25,-98.75,2020,11,27,4.31,5.48,3.28,0
34.25,-98.25,2020,11,27,4.49,5.49,3.28,0
34.25,-97.75,2020,11,27,4.67,5.52,3.12,0
34.25,-97.25,2020,11,27,4.93,5.55,3.12,0
34.25,-96.75,2020,11,27,5.26,5.37,2.65,0.02
34.75,-101.25,2020,11,27,3.32,5.28,3.43,0.01
34.75,-100.75,2020,11,27,3.41,5.48,3.38,0
34.75,-100.25,2020,11,27,3.54,5.6,3.38,0
34.75,-99.75,2020,11,27,3.7,5.67,3.35,0
34.75,-99.25,2020,11,27,3.87,5.71,3.35,0
34.75,-98.75,2020,11,27,4.05,5.75,3.28,0
34.75,-98.25,2020,11,27,4.23,5.7,3.28,0
34.75,-97.75,2020,11,27,4.4,5.69,3.12,0
34.75,-97.25,2020,11,27,4.64,5.69,3.12,0
34.75,-96.75,2020,11,27,4.93,5.5,2.65,0
35.25,-101.25,2020,11,27,3.27,5.24,3.32,0.02
35.25,-100.75,2020,11,27,3.34,5.53,3.29,0.01
35.25,-100.25,2020,11,27,3.44,5.69,3.29,0
35.25,-99.75,2020,11,27,3.56,5.78,3.28,0
35.25,-99.25,2020,11,27,3.69,5.8,3.28,0
35.25,-98.75,2020,11,27,3.83,5.79,3.25,0
35.25,-98.25,2020,11,27,3.99,5.66,3.25,0
35.25,-97.75,2020,11,27,4.15,5.59,3.22,0
35.25,-97.25,2020,11,27,4.38,5.57,3.22,0
35.25,-96.75,2020,11,27,4.66,5.42,3.11,0
35.75,-101.25,2020,11,27,3.26,4.87,3.32,0.02
35.75,-100.75,2020,11,27,3.31,5.11,3.29,0.01
35.75,-100.25,2020,11,27,3.38,5.35,3.29,0
35.75,-99.75,2020,11,27,3.47,5.54,3.28,0
35.75,-99.25,2020,11,27,3.57,5.63,3.28,0
35.75,-98.75,2020,11,27,3.7,5.56,3.25,0
35.75,-98.25,2020,11,27,3.85,5.37,3.25,0
35.75,-97.75,2020,11,27,3.98,5.27,3.22,0
35.75,-97.25,2020,11,27,4.18,5.31,3.22,0
35.75,-96.75,2020,11,27,4.42,5.29,3.11,0
36.25,-101.25,2020,11,27,3.26,4.27,3.22,0.01
36.25,-100.75,2020,11,27,3.32,4.53,3.22,0
36.25,-100.25,2020,11,27,3.38,4.75,3.22,0
36.25,-99.75,2020,11,27,3.45,4.93,3.22,0
36.25,-99.25,2020,11,27,3.53,5.04,3.22,0
36.25,-98.75,2020,11,27,3.67,5.04,3.21,0
36.25,-98.25,2020,11,27,3.8,5.03,3.21,0
36.25,-97.75,2020,11,27,3.89,5,3.13,0
36.25,-97.25,2020,11,27,4.05,5.13,3.13,0
36.25,-96.75,2020,11,27,4.24,5.18,3.1,0
36.75,-101.25,2020,11,27,3.27,3.69,3.22,0
36.75,-100.75,2020,11,27,3.35,3.94,3.22,0
36.75,-100.25,2020,11,27,3.42,4.12,3.22,0
36.75,-99.75,2020,11,27,3.47,4.3,3.22,0
36.75,-99.25,2020,11,27,3.52,4.51,3.22,0
36.75,-98.75,2020,11,27,3.6,4.7,3.21,0
36.75,-98.25,2020,11,27,3.68,4.93,3.21,0
36.75,-97.75,2020,11,27,3.76,5.02,3.13,0
36.75,-97.25,2020,11,27,3.92,5.19,3.13,0
36.75,-96.75,2020,11,27,4.08,5.2,3.1,0
37.25,-101.25,2020,11,27,3.25,3.14,3.1,0
37.25,-100.75,2020,11,27,3.34,3.47,3.14,0
37.25,-100.25,2020,11,27,3.42,3.77,3.14,0
37.25,-99.75,2020,11,27,3.46,4.08,3.12,0
37.25,-99.25,2020,11,27,3.48,4.38,3.12,0
37.25,-98.75,2020,11,27,3.52,4.65,3.09,0
37.25,-98.25,2020,11,27,3.54,4.94,3.09,0
37.25,-97.75,2020,11,27,3.6,5.09,3.07,0
37.25,-97.25,2020,11,27,3.75,5.34,3.07,0
37.25,-96.75,2020,11,27,3.86,5.26,3.06,0
32.75,-101.25,2020,11,28,4.57,3.59,2.12,9.22
32.75,-100.75,2020,11,28,4.68,3.76,1.1,13.86
32.75,-100.25,2020,11,28,4.86,3.83,1.1,19.13
32.75,-99.75,2020,11,28,5.14,3.8,0.61,22.86
32.75,-99.25,2020,11,28,5.51,3.63,0.61,23.09
32.75,-98.75,2020,11,28,5.92,3.34,0.48,17.98
32.75,-98.25,2020,11,28,5.97,3.17,0.48,13.72
32.75,-97.75,2020,11,28,5.94,3.47,0.67,12.9
32.75,-97.25,2020,11,28,5.91,3.94,0.67,11.82
32.75,-96.75,2020,11,28,5.94,4.18,1.39,9.4
33.25,-101.25,2020,11,28,4.35,3.46,1.66,9.26
33.25,-100.75,2020,11,28,4.49,3.72,0.83,15.34
33.25,-100.25,2020,11,28,4.7,3.77,0.83,21.92
33.25,-99.75,2020,11,28,5,3.66,0.59,26.08
33.25,-99.25,2020,11,28,5.34,3.41,0.59,25.79
33.25,-98.75,2020,11,28,5.67,3.08,0.69,19.88
33.25,-98.25,2020,11,28,5.54,2.98,0.69,13.8
33.25,-97.75,2020,11,28,5.37,3.3,1.62,11.93
33.25,-97.25,2020,11,28,5.23,3.79,1.62,10.79
33.25,-96.75,2020,11,28,5.21,4.11,2.38,9.41
33.75,-101.25,2020,11,28,4.17,3.12,1.66,7.92
33.75,-100.75,2020,11,28,4.34,3.49,0.83,12.92
33.75,-100.25,2020,11,28,4.54,3.67,0.83,18.16
33.75,-99.75,2020,11,28,4.79,3.61,0.59,21
33.75,-99.25,2020,11,28,5.08,3.37,0.59,20.15
33.75,-98.75,2020,11,28,5.34,3.04,0.69,15.68
33.75,-98.25,2020,11,28,5.18,3.06,0.69,11.2
33.75,-97.75,2020,11,28,4.92,3.37,1.62,9.37
33.75,-97.25,2020,11,28,4.72,3.7,1.62,8.57
33.75,-96.75,2020,11,28,4.69,3.81,2.38,8.42
34.25,-101.25,2020,11,28,4.05,2.46,0.9,6.26
34.25,-100.75,2020,11,28,4.2,2.91,0.73,8.82
34.25,-100.25,2020,11,28,4.32,3.34,0.73,11.41
34.25,-99.75,2020,11,28,4.46,3.56,0.68,12.4
34.25,-99.25,2020,11,28,4.62,3.54,0.68,11.29
34.25,-98.75,2020,11,28,4.78,3.41,0.57,8.74
34.25,-98.25,2020,11,28,4.74,3.27,0.57,7.03
34.25,-97.75,2020,11,28,4.55,3.38,0.97,6.18
34.25,-97.25,2020,11,28,4.37,3.6,0.97,5.67
34.25,-96.75,2020,11,28,4.35,3.5,2,5.66
34.75,-101.25,2020,11,28,3.95,1.94,0.9,5.15
34.75,-100.75,2020,11,28,4.03,2.42,0.73,5.77
34.75,-100.25,2020,11,28,4.06,2.93,0.73,6.42
34.75,-99.75,2020,11,28,4.07,3.3,0.68,6.28
34.75,-99.25,2020,11,28,4.09,3.5,0.68,5.21
34.75,-98.75,2020,11,28,4.14,3.51,0.57,3.82
34.75,-98.25,2020,11,28,4.18,3.26,0.57,3.57
34.75,-97.75,2020,11,28,4.16,3.2,0.97,3.48
34.75,-97.25,2020,11,28,4.09,3.36,0.97,3.2
34.75,-96.75,2020,11,28,4.11,3.32,2,2.91
35.25,-101.25,2020,11,28,3.86,1.79,0.72,4.63
35.25,-100.75,2020,11,28,3.85,1.98,0.66,4.33
35.25,-100.25,2020,11,28,3.82,2.3,0.66,3.99
35.25,-99.75,2020,11,28,3.77,2.6,0.97,3.35
35.25,-99.25,2020,11,28,3.7,2.86,0.97,2.5
35.25,-98.75,2020,11,28,3.68,3.03,0.82,1.81
35.25,-98.25,2020,11,28,3.73,2.89,0.82,1.84
35.25,-97.75,2020,11,28,3.76,2.79,0.79,1.92
35.25,-97.25,2020,11,28,3.78,2.88,0.79,1.75
35.25,-96.75,2020,11,28,3.87,2.98,1.15,1.38
35.75,-101.25,2020,11,28,3.84,1.91,0.72,4.8
35.75,-100.75,2020,11,28,3.77,1.63,0.66,4.14
35.75,-100.25,2020,11,28,3.71,1.66,0.66,3.18
35.75,-99.75,2020,11,28,3.62,1.8,0.97,2.15
35.75,-99.25,2020,11,28,3.54,2.06,0.97,1.36
35.75,-98.75,2020,11,28,3.52,2.29,0.82,1.2
35.75,-98.25,2020,11,28,3.55,2.3,0.82,1.23
35.75,-97.75,2020,11,28,3.49,2.25,0.79,1.1
35.75,-97.25,2020,11,28,3.47,2.3,0.79,0.74
35.75,-96.75,2020,11,28,3.57,2.48,1.15,0.44
36.25,-101.25,2020,11,28,3.83,2.52,0.64,5.41
36.25,-100.75,2020,11,28,3.76,2.07,0.79,4.77
36.25,-100.25,2020,11,28,3.7,1.79,0.79,3.49
36.25,-99.75,2020,11,28,3.64,1.8,1.91,2.1
36.25,-99.25,2020,11,28,3.59,1.92,1.91,1.08
36.25,-98.75,2020,11,28,3.61,1.97,1.78,0.87
36.25,-98.25,2020,11,28,3.57,1.88,1.78,0.68
36.25,-97.75,2020,11,28,3.38,1.78,1.7,0.59
36.25,-97.25,2020,11,28,3.22,1.75,1.7,0.24
36.25,-96.75,2020,11,28,3.26,1.92,1.7,0.05
36.75,-101.25,2020,11,28,3.77,3.2,0.64,4.71
36.75,-100.75,2020,11,28,3.74,3.01,0.79,4.56
36.75,-100.25,2020,11,28,3.73,2.87,0.79,3.55
36.75,-99.75,2020,11,28,3.73,2.71,1.91,2.33
36.75,-99.25,2020,11,28,3.73,2.51,1.91,1.35
36.75,-98.75,2020,11,28,3.75,2.3,1.78,0.88
36.75,-98.25,2020,11,28,3.63,2.05,1.78,0.41
36.75,-97.75,2020,11,28,3.4,1.82,1.7,0.47
36.75,-97.25,2020,11,28,3.16,1.61,1.7,0.28
36.75,-96.75,2020,11,28,3.11,1.63,1.7,0.06
37.25,-101.25,2020,11,28,3.68,3.78,1.42,2.65
37.25,-100.75,2020,11,28,3.69,3.73,1.65,2.83
37.25,-100.25,2020,11,28,3.73,3.64,1.65,2.46
37.25,-99.75,2020,11,28,3.76,3.5,2.34,2.03
37.25,-99.25,2020,11,28,3.78,3.29,2.34,1.67
37.25,-98.75,2020,11,28,3.79,2.98,2.75,1.19
37.25,-98.25,2020,11,28,3.66,2.54,2.75,0.52
37.25,-97.75,2020,11,28,3.49,2.2,2.44,0.47
37.25,-97.25,2020,11,28,3.22,1.95,2.44,0.31
37.25,-96.75,2020,11,28,3.09,1.86,2.58,0.06
32.75,-101.25,2020,11,29,3.91,4.63,2.48,0.1
32.75,-100.75,2020,11,29,4.03,4.81,1.29,0.15
32.75,-100.25,2020,11,29,4.13,5.1,1.29,0.13
32.75,-99.75,2020,11,29,4.24,5.46,1.48,0.09
32.75,-99.25,2020,11,29,4.37,5.82,1.48,0.09
32.75,-98.75,2020,11,29,4.6,6.18,1.52,0.17
32.75,-98.25,2020,11,29,4.84,6.03,1.52,0.2
32.75,-97.75,2020,11,29,4.86,5.87,1.22,0.25
32.75,-97.25,2020,11,29,4.96,5.62,1.22,0.39
32.75,-96.75,2020,11,29,4.97,5.62,1.21,0.5
33.25,-101.25,2020,11,29,3.71,5.13,2.54,0.11
33.25,-100.75,2020,11,29,3.85,5.13,1.7,0.13
33.25,-100.25,2020,11,29,3.97,5.14,1.7,0.12
33.25,-99.75,2020,11,29,4.09,5.29,2.24,0.11
33.25,-99.25,2020,11,29,4.25,5.6,2.24,0.2
33.25,-98.75,2020,11,29,4.51,5.95,1.8,0.53
33.25,-98.25,2020,11,29,4.68,5.75,1.8,0.74
33.25,-97.75,2020,11,29,4.65,5.72,1.5,0.82
33.25,-97.25,2020,11,29,4.76,5.59,1.5,1.1
33.25,-96.75,2020,11,29,4.8,5.62,2.23,1.28
33.75,-101.25,2020,11,29,3.5,5.53,2.54,0.08
33.75,-100.75,2020,11,29,3.62,5.46,1.7,0.09
33.75,-100.25,2020,11,29,3.72,5.35,1.7,0.08
33.75,-99.75,2020,11,29,3.85,5.35,2.24,0.12
33.75,-99.25,2020,11,29,4.03,5.49,2.24,0.35
33.75,-98.75,2020,11,29,4.3,5.74,1.8,0.95
33.75,-98.25,2020,11,29,4.43,5.74,1.8,1.54
33.75,-97.75,2020,11,29,4.42,5.77,1.5,1.68
33.75,-97.25,2020,11,29,4.55,5.66,1.5,2.15
33.75,-96.75,2020,11,29,4.61,5.65,2.23,2.56
34.25,-101.25,2020,11,29,3.31,5.54,3.03,0.05
34.25,-100.75,2020,11,29,3.39,5.49,2.15,0.06
34.25,-100.25,2020,11,29,3.48,5.44,2.15,0.05
34.25,-99.75,2020,11,29,3.6,5.44,2.3,0.13
34.25,-99.25,2020,11,29,3.78,5.55,2.3,0.45
34.25,-98.75,2020,11,29,4,5.86,2.31,1.19
34.25,-98.25,2020,11,29,4.13,6.03,2.31,1.99
34.25,-97.75,2020,11,29,4.16,6.11,2.19,2.26
34.25,-97.25,2020,11,29,4.3,5.93,2.19,2.7
34.25,-96.75,2020,11,29,4.34,5.84,2.06,3.15
34.75,-101.25,2020,11,29,3.13,5.75,3.03,0.04
34.75,-100.75,2020,11,29,3.18,5.8,2.15,0.05
34.75,-100.25,2020,11,29,3.26,5.76,2.15,0.05
34.75,-99.75,2020,11,29,3.38,5.77,2.3,0.14
34.75,-99.25,2020,11,29,3.52,5.94,2.3,0.43
34.75,-98.75,2020,11,29,3.7,6.26,2.31,1.09
34.75,-98.25,2020,11,29,3.82,6.42,2.31,1.81
34.75,-97.75,2020,11,29,3.88,6.5,2.19,2.01
34.75,-97.25,2020,11,29,4.04,6.2,2.19,2.27
34.75,-96.75,2020,11,29,4.1,6.04,2.06,2.67
35.25,-101.25,2020,11,29,2.96,6.02,3.06,0.05
35.25,-100.75,2020,11,29,2.99,6.22,2.37,0.07
35.25,-100.25,2020,11,29,3.07,6.2,2.37,0.07
35.25,-99.75,2020,11,29,3.18,6.2,2.62,0.13
35.25,-99.25,2020,11,29,3.32,6.32,2.62,0.34
35.25,-98.75,2020,11,29,3.48,6.5,2.04,0.78
35.25,-98.25,2020,11,29,3.61,6.59,2.04,1.26
35.25,-97.75,2020,11,29,3.65,6.67,1.42,1.27
35.25,-97.25,2020,11,29,3.79,6.36,1.42,1.52
35.25,-96.75,2020,11,29,3.88,6.18,1.21,2
35.75,-101.25,2020,11,29,2.82,5.99,3.06,0.06
35.75,-100.75,2020,11,29,2.85,6.22,2.37,0.07
35.75,-100.25,2020,11,29,2.93,6.3,2.37,0.08
35.75,-99.75,2020,11,29,3.04,6.33,2.62,0.12
35.75,-99.25,2020,11,29,3.17,6.4,2.62,0.26
35.75,-98.75,2020,11,29,3.33,6.48,2.04,0.56
35.75,-98.25,2020,11,29,3.47,6.52,2.04,0.85
35.75,-97.75,2020,11,29,3.53,6.64,1.42,0.86
35.75,-97.25,2020,11,29,3.65,6.49,1.42,1.19
35.75,-96.75,2020,11,29,3.7,6.43,1.21,1.57
36.25,-101.25,2020,11,29,2.67,5.96,3.19,0.05
36.25,-100.75,2020,11,29,2.74,6.08,2.87,0.08
36.25,-100.25,2020,11,29,2.84,6.12,2.87,0.09
36.25,-99.75,2020,11,29,2.95,6.15,2.72,0.11
36.25,-99.25,2020,11,29,3.08,6.18,2.72,0.23
36.25,-98.75,2020,11,29,3.24,6.22,2.23,0.59
36.25,-98.25,2020,11,29,3.37,6.41,2.23,0.81
36.25,-97.75,2020,11,29,3.45,6.64,1.83,0.89
36.25,-97.25,2020,11,29,3.58,6.67,1.83,1.12
